task,global_idx,umap_1,umap_2,nominal_cluster,stability_fraction,stability_count
pusht,1121691,6.06852293,9.88594437,3,0.88888889,8
pusht,1121867,13.72937298,6.75631285,2,1.00000000,9
pusht,1121892,9.51017666,9.42036343,2,0.66666667,6
pusht,1121931,8.48116493,11.83135891,3,0.66666667,6
pusht,1122255,6.09620905,9.90143394,3,0.88888889,8
pusht,1122441,9.55086040,9.44612694,2,1.00000000,9
pusht,1122500,7.95480871,12.07117748,3,0.77777778,7
pusht,1122507,13.78433990,6.58716536,2,1.00000000,9
pusht,1122522,13.77909756,6.68402815,2,1.00000000,9
pusht,1122576,5.73665857,9.13008595,2,0.66666667,6
pusht,1122606,8.46573544,11.81985569,3,0.66666667,6
pusht,1122748,13.76703453,6.65516329,2,1.00000000,9
pusht,1122749,13.76873112,6.65342093,2,1.00000000,9
pusht,1122815,6.12347698,9.90399170,3,0.88888889,8
pusht,1123009,9.51392937,9.43281651,2,0.88888889,8
pusht,1123489,6.18963528,9.93962193,3,0.77777778,7
pusht,1123563,9.53981018,9.43475533,2,1.00000000,9
pusht,1123652,13.77134418,6.69442797,2,1.00000000,9
pusht,1123887,12.10289001,8.31328583,2,1.00000000,9
pusht,1124129,9.52263641,9.42648125,2,0.88888889,8
pusht,1124158,6.13019753,9.89958668,3,1.00000000,9
pusht,1124211,13.75936413,6.69067144,2,1.00000000,9
pusht,1124267,6.10234356,9.98339081,3,1.00000000,9
pusht,1124348,9.55773544,9.43287277,2,1.00000000,9
pusht,1124428,13.77679729,6.65690565,2,1.00000000,9
pusht,1124468,9.47991180,9.38855171,2,0.66666667,6
pusht,1124552,13.78370571,6.68403578,2,1.00000000,9
pusht,1124600,6.01536369,9.82489300,3,0.88888889,8
pusht,1124697,5.65473366,9.08080101,2,0.66666667,6
pusht,1124908,9.53936481,9.43433094,2,1.00000000,9
pusht,1124920,5.70465279,9.10013008,2,0.66666667,6
pusht,1124943,6.11891460,9.93368816,3,1.00000000,9
pusht,1124969,13.78118992,6.58279800,2,1.00000000,9
pusht,1125015,9.63897991,9.46019554,2,1.00000000,9
pusht,1125310,13.75890446,6.58035469,2,1.00000000,9
pusht,1125322,13.75456333,6.63279295,2,1.00000000,9
pusht,1125424,13.79712868,6.60011053,2,1.00000000,9
pusht,1125437,13.78916550,6.68147230,2,1.00000000,9
pusht,1125482,5.66880608,9.09223938,2,0.66666667,6
pusht,1125484,5.68597889,9.11007500,2,0.66666667,6
pusht,1125514,8.49553490,11.68781757,3,0.66666667,6
pusht,1125746,9.20619965,11.68718147,3,0.66666667,6
pusht,1125815,5.67090464,9.08587837,2,0.66666667,6
pusht,1125860,7.76013231,12.15224838,3,0.77777778,7
pusht,1126024,9.59981155,9.42040539,2,1.00000000,9
pusht,1126222,13.80560017,6.68878317,2,1.00000000,9
pusht,1126385,5.78494120,9.18015671,2,0.55555556,5
pusht,1126479,9.52957344,9.43163395,2,1.00000000,9
pusht,1126602,5.61868334,9.11271095,2,0.66666667,6
pusht,1126692,12.00318909,8.36241722,2,1.00000000,9
pusht,1126811,9.58113861,9.42951584,2,1.00000000,9
pusht,1126988,13.79091549,6.59371519,2,1.00000000,9
pusht,1127007,13.82468510,6.72297764,2,1.00000000,9
pusht,1127236,13.77342510,6.71080780,2,1.00000000,9
pusht,1127368,9.60466576,9.43656445,2,1.00000000,9
pusht,1127394,5.80635023,9.23325825,2,0.55555556,5
pusht,1127530,8.58024597,11.76055145,3,0.66666667,6
pusht,1127708,9.53186226,9.46134377,2,1.00000000,9
pusht,1127755,8.57376099,11.32203102,3,0.66666667,6
pusht,1127935,9.50975418,9.42907429,2,0.77777778,7
pusht,1128044,9.49346066,9.45990181,2,0.88888889,8
pusht,1128137,13.74475479,6.71556330,2,1.00000000,9
pusht,1128306,6.17165136,9.97008133,3,1.00000000,9
pusht,1128313,8.53369427,11.89931297,3,0.77777778,7
pusht,1128340,13.78812599,6.64542103,2,1.00000000,9
pusht,1128351,13.76767063,6.69882393,2,1.00000000,9
pusht,1128403,5.78798103,9.25793266,2,0.55555556,5
pusht,1128439,13.78613091,6.59017611,2,1.00000000,9
pusht,1128627,5.85502291,9.29092693,2,0.55555556,5
pusht,1128709,12.00677586,8.41500759,2,1.00000000,9
pusht,1128764,8.51408482,11.23554802,3,0.66666667,6
pusht,1128855,6.09667540,9.75380230,3,0.77777778,7
pusht,1129047,9.62237644,9.46694565,2,1.00000000,9
pusht,1129581,13.81066418,6.68460560,2,1.00000000,9
pusht,1129845,9.54266739,9.42834282,2,1.00000000,9
pusht,1130411,5.63549948,9.08876038,2,0.66666667,6
pusht,1130436,5.51471615,10.08694839,3,1.00000000,9
pusht,1130497,11.99337101,8.41042900,2,1.00000000,9
pusht,1130615,9.58346558,9.45191193,2,1.00000000,9
pusht,1130637,5.70854187,9.13290691,2,0.66666667,6
pusht,1130706,13.82657146,6.69629145,2,1.00000000,9
pusht,1130733,10.32051945,2.16637635,2,1.00000000,9
pusht,1130742,9.97413635,1.85720801,2,0.88888889,8
pusht,1131029,13.76097107,6.57648706,2,1.00000000,9
pusht,1131183,10.24133015,2.23617506,2,1.00000000,9
pusht,1131184,10.27181435,2.22781682,2,1.00000000,9
pusht,1131225,9.46300888,1.55354536,2,0.66666667,6
pusht,1131243,13.78634739,6.58322906,2,1.00000000,9
pusht,1131391,12.20493126,8.19152260,2,1.00000000,9
pusht,1131489,13.76233482,6.67638493,2,1.00000000,9
pusht,1131491,13.79792118,6.69318628,2,1.00000000,9
pusht,1132129,13.05350590,7.40960073,2,1.00000000,9
pusht,1132435,4.68032551,9.11879253,2,0.44444444,4
pusht,1132613,13.80643272,6.97291422,2,1.00000000,9
pusht,1132803,6.51899767,5.34439278,2,0.88888889,8
pusht,1132857,13.12479782,7.24004173,2,1.00000000,9
pusht,1132931,11.46428871,4.34700966,2,1.00000000,9
pusht,1133032,5.11918879,10.09755135,3,1.00000000,9
pusht,1133060,11.42705536,4.36039305,2,1.00000000,9
pusht,1133115,6.44270182,12.92055416,3,1.00000000,9
pusht,1133143,4.72061396,10.68147087,3,1.00000000,9
pusht,1133333,6.75234461,12.99571800,3,1.00000000,9
pusht,1133691,6.67356157,12.98887825,3,1.00000000,9
pusht,1133846,4.67104626,10.71635056,3,1.00000000,9
pusht,1134066,6.15834761,12.92241096,3,1.00000000,9
pusht,1134264,10.24380112,4.54574823,2,0.88888889,8
pusht,1134331,5.13141870,10.13866615,3,1.00000000,9
pusht,1134637,6.63966608,12.96204567,3,1.00000000,9
pusht,1134697,11.46235371,4.34685421,2,1.00000000,9
pusht,1134959,10.90439796,4.36436367,2,1.00000000,9
pusht,1135017,4.03334665,11.08536243,3,1.00000000,9
pusht,1135038,5.05143070,10.03076839,3,1.00000000,9
pusht,1135531,11.44971466,4.35489702,2,1.00000000,9
pusht,1135549,10.79750156,4.38565969,2,1.00000000,9
pusht,1135663,11.16715336,4.32615471,2,1.00000000,9
pusht,1135694,6.68895292,12.98864365,3,1.00000000,9
pusht,1135711,6.39782810,12.93592644,3,1.00000000,9
pusht,1135744,5.20495749,10.06233406,3,1.00000000,9
pusht,1135828,6.50423050,12.93267536,3,1.00000000,9
pusht,1135907,10.56751633,4.41929579,2,1.00000000,9
pusht,1136191,6.14411497,12.91333580,3,1.00000000,9
pusht,1136201,4.07643461,11.06721878,3,1.00000000,9
pusht,1136224,11.46508026,4.33807182,2,1.00000000,9
pusht,1136237,11.45243454,4.35535812,2,1.00000000,9
pusht,1136318,4.05876541,11.06197548,3,1.00000000,9
pusht,1136328,4.70106030,10.70575619,3,1.00000000,9
pusht,1136778,6.29003143,12.97404194,3,1.00000000,9
pusht,1136790,4.03973913,11.10956001,3,1.00000000,9
pusht,1136948,11.45425129,4.35490084,2,1.00000000,9
pusht,1137093,10.22942638,4.54140329,2,1.00000000,9
pusht,1137198,11.11485577,4.31597328,2,1.00000000,9
pusht,1137225,6.73810005,12.97447968,3,1.00000000,9
pusht,1137286,11.47914982,4.33998060,2,1.00000000,9
pusht,1137354,6.61638546,12.97149754,3,1.00000000,9
pusht,1137548,11.32514858,4.33337831,2,1.00000000,9
pusht,1137633,5.39483690,10.02325058,3,1.00000000,9
pusht,1137672,10.93357468,4.36239100,2,1.00000000,9
pusht,1137701,6.71063900,12.92126179,3,1.00000000,9
pusht,1137836,6.64328241,12.94999409,3,1.00000000,9
pusht,1137939,6.66491461,13.01204681,3,1.00000000,9
pusht,1138044,8.84169197,12.55988407,3,0.22222222,2
pusht,1138182,6.69259167,12.98345280,3,1.00000000,9
pusht,1138202,4.01747465,11.13622093,3,1.00000000,9
pusht,1138213,4.63985777,10.64221668,3,1.00000000,9
pusht,1138292,6.68612289,12.95635796,3,1.00000000,9
pusht,1138327,4.57958603,10.87310219,3,1.00000000,9
pusht,1138367,11.44473934,4.34918928,2,1.00000000,9
pusht,1138472,11.45806408,4.34186697,2,1.00000000,9
pusht,1138616,10.83058357,4.36740112,2,1.00000000,9
pusht,1138670,6.10170603,12.92465878,3,1.00000000,9
pusht,1138696,4.83483601,10.13613319,3,1.00000000,9
pusht,1138819,11.46597481,4.33915138,2,1.00000000,9
pusht,1139084,11.27033997,4.34332943,2,1.00000000,9
pusht,1139253,7.83869457,12.77048969,3,0.88888889,8
pusht,1139317,11.39826679,4.34537935,2,1.00000000,9
pusht,1139368,6.43666553,12.87701893,3,0.88888889,8
pusht,1139471,6.76207924,12.98954773,3,0.88888889,8
pusht,1139599,7.01598358,12.99228859,3,0.77777778,7
pusht,1139735,3.91960883,11.08594608,3,1.00000000,9
pusht,1139841,7.93754768,12.71130466,3,0.88888889,8
pusht,1140010,11.45438099,4.35295868,2,1.00000000,9
pusht,1140186,6.63149929,12.92820168,3,1.00000000,9
pusht,1140218,4.62957668,10.84674454,3,1.00000000,9
pusht,1140292,8.76037025,12.62765217,3,0.77777778,7
pusht,1140329,4.07284689,11.06355476,3,1.00000000,9
pusht,1140625,10.45717239,4.39984941,2,1.00000000,9
pusht,1140856,11.08391190,4.34424829,2,1.00000000,9
pusht,1140889,6.47589874,12.85209560,3,1.00000000,9
pusht,1141004,6.78738260,12.95197582,3,0.88888889,8
pusht,1141020,6.53763628,12.92632675,3,1.00000000,9
pusht,1141474,5.02096939,13.57085037,3,0.77777778,7
pusht,1142019,11.45669842,4.35092545,2,1.00000000,9
pusht,1142020,11.45626926,4.34640265,2,1.00000000,9
pusht,1142080,8.92910004,12.44999886,3,0.66666667,6
pusht,1142119,6.12589073,9.73380280,2,0.77777778,7
pusht,1142190,6.73431778,13.01681042,3,0.88888889,8
pusht,1142271,11.15726280,4.30816317,2,1.00000000,9
pusht,1142403,10.27990055,4.51707506,2,1.00000000,9
pusht,1142719,11.48715782,4.33897686,2,1.00000000,9
pusht,1143125,8.13632679,13.50234032,3,0.77777778,7
pusht,1143140,5.44816399,3.15478539,1,1.00000000,9
pusht,1143245,6.58067322,12.98955727,3,1.00000000,9
pusht,1143291,4.59592533,10.80890560,3,1.00000000,9
pusht,1143301,11.47987270,4.33664370,2,1.00000000,9
pusht,1143311,11.43791294,4.34645176,2,1.00000000,9
pusht,1143374,4.85137129,13.56267166,3,0.66666667,6
pusht,1143391,3.13651562,10.91032314,1,0.77777778,7
pusht,1143568,11.14265633,4.33125687,2,1.00000000,9
pusht,1143587,8.16195488,13.49789715,3,0.88888889,8
pusht,1143628,2.99414396,11.80997849,3,0.66666667,6
pusht,1143698,11.02342606,4.39724636,2,1.00000000,9
pusht,1143882,8.82239628,3.54858184,2,1.00000000,9
pusht,1144056,9.70679951,4.51833963,2,0.33333333,3
pusht,1144139,11.40223598,4.39758968,2,1.00000000,9
pusht,1144168,10.07673931,4.31039810,2,1.00000000,9
pusht,1144230,4.49011421,10.39474392,3,0.88888889,8
pusht,1144416,8.19621563,13.44187832,3,0.66666667,6
pusht,1144712,5.72712231,9.24401760,2,0.44444444,4
pusht,1145282,11.64683342,10.39463139,3,0.55555556,5
pusht,1145324,7.86539984,8.97570705,3,0.77777778,7
pusht,1145418,8.23478317,9.01095581,3,0.77777778,7
pusht,1145612,11.66337490,10.44421196,3,0.55555556,5
pusht,1145785,12.32600975,10.37353611,3,0.22222222,2
pusht,1145831,9.05668926,9.53187752,3,0.66666667,6
pusht,1146086,11.57459164,10.27166939,3,0.66666667,6
pusht,1146338,11.62272072,10.44675732,3,0.55555556,5
pusht,1146355,12.33778286,10.29770279,3,0.11111111,1
pusht,1146370,9.39859867,11.57648754,3,0.66666667,6
pusht,1146567,11.00137138,10.19057369,3,0.66666667,6
pusht,1146609,10.91943264,10.86178589,3,0.55555556,5
pusht,1146666,11.65595531,10.54154396,3,0.55555556,5
pusht,1146808,10.88532829,10.10474586,3,0.66666667,6
pusht,1147024,7.84109688,8.87872124,3,0.77777778,7
pusht,1147564,12.55780697,9.93030262,2,1.00000000,9
pusht,1147784,11.33855534,10.18826866,3,0.66666667,6
pusht,1148047,12.44345093,10.40816307,3,0.22222222,2
pusht,1148142,11.98348045,10.21596241,3,0.11111111,1
pusht,1148189,11.43183231,10.07778740,3,0.44444444,4
pusht,1148253,8.29241848,9.01318645,3,0.77777778,7
pusht,1148282,11.51741695,10.61078739,3,0.66666667,6
pusht,1148344,10.61359978,9.98732471,3,0.66666667,6
pusht,1148347,10.87893581,10.13945103,3,0.66666667,6
pusht,1148558,7.75525188,12.37173176,3,0.77777778,7
pusht,1148582,8.66473484,9.23409748,3,0.66666667,6
pusht,1148711,12.10276604,8.87319565,2,1.00000000,9
pusht,1148761,11.52492619,10.53090954,3,0.66666667,6
pusht,1148885,7.85087490,9.02674389,3,0.77777778,7
pusht,1149027,12.29641724,10.31508255,3,0.22222222,2
pusht,1149139,8.12415409,8.94170856,3,0.77777778,7
pusht,1149304,8.23508072,8.95916176,3,0.77777778,7
pusht,1149360,11.96236801,9.84730434,2,1.00000000,9
pusht,1149528,9.78270912,11.62434101,3,0.66666667,6
pusht,1149647,11.29130936,9.86597919,3,0.22222222,2
pusht,1149783,7.94796133,8.95462322,3,0.77777778,7
pusht,1149836,11.51377296,10.86783123,3,0.66666667,6
pusht,1149918,10.20310688,11.01868629,3,0.44444444,4
pusht,1150093,10.51266766,10.29790401,2,0.88888889,8
pusht,1150539,11.47354507,10.05490303,2,0.88888889,8
pusht,1150666,10.37963390,10.28071785,2,1.00000000,9
pusht,1150719,12.96135235,9.44162178,2,1.00000000,9
pusht,1150981,11.79594517,8.17906857,2,1.00000000,9
pusht,1151039,11.53569794,10.57800674,3,0.66666667,6
pusht,1151110,12.00558758,9.91709042,2,1.00000000,9
pusht,1151111,12.22250748,9.83184433,2,1.00000000,9
pusht,1151145,11.56867218,8.01923275,2,1.00000000,9
pusht,1151278,11.36903191,10.72361660,3,0.66666667,6
pusht,1151350,13.41118717,5.96083784,2,1.00000000,9
pusht,1151357,13.57568550,5.92600107,2,1.00000000,9
pusht,1151380,13.80016136,5.97031450,2,1.00000000,9
pusht,1151520,11.11854839,10.33767700,3,0.66666667,6
pusht,1151629,11.14011574,8.58245754,2,1.00000000,9
pusht,1151920,12.96367741,6.22347498,2,1.00000000,9
pusht,1151951,10.26396942,2.08338523,2,1.00000000,9
pusht,1151953,10.24879837,2.07570958,2,1.00000000,9
pusht,1152078,13.38176823,5.97156382,2,0.88888889,8
pusht,1152101,12.91424084,6.09722424,2,1.00000000,9
pusht,1152362,9.62221527,9.63867569,2,0.88888889,8
pusht,1152387,8.31930065,9.07258892,3,0.77777778,7
pusht,1152588,7.60958481,8.29516315,3,1.00000000,9
pusht,1152634,6.33292913,5.53005314,3,0.66666667,6
pusht,1152640,6.34730482,5.40844250,3,0.55555556,5
pusht,1152951,8.28582954,8.97599792,3,0.77777778,7
pusht,1153013,10.01809978,11.93481159,3,0.77777778,7
pusht,1153178,3.36990547,11.85363960,3,1.00000000,9
pusht,1153199,-0.06489667,3.56905770,1,1.00000000,9
pusht,1153291,-0.07500169,3.56898737,1,1.00000000,9
pusht,1153402,4.30567169,10.29384708,1,0.44444444,4
pusht,1153675,4.25779104,10.30132103,3,1.00000000,9
pusht,1153764,4.26829576,10.37048054,3,1.00000000,9
pusht,1153953,3.90002275,10.62120914,3,1.00000000,9
pusht,1154008,0.07855541,3.68406630,1,1.00000000,9
pusht,1154182,-0.06144831,3.56930876,1,1.00000000,9
pusht,1154200,4.35247040,10.17325020,1,0.44444444,4
pusht,1154204,4.30616045,10.29161835,1,0.11111111,1
pusht,1154283,3.69441056,9.33339310,1,1.00000000,9
pusht,1154503,3.71968746,10.75824165,3,1.00000000,9
pusht,1154589,3.73446274,10.76093006,3,1.00000000,9
pusht,1154707,-0.05477043,3.56929803,1,1.00000000,9
pusht,1154722,0.10667054,3.73960328,1,1.00000000,9
pusht,1154792,2.98597860,11.95557308,3,1.00000000,9
pusht,1154893,-0.05427378,3.57182646,1,1.00000000,9
pusht,1154918,4.27337122,10.31740856,1,0.11111111,1
pusht,1155078,0.11650149,3.71863246,1,1.00000000,9
pusht,1155137,3.34786320,11.89947891,3,1.00000000,9
pusht,1155186,4.27463818,10.28940582,3,1.00000000,9
pusht,1155259,3.39561963,8.89587307,1,0.88888889,8
pusht,1155334,-0.08966619,3.55128884,1,1.00000000,9
pusht,1155414,2.93769431,11.98595142,3,1.00000000,9
pusht,1155441,3.79932690,9.44133759,1,1.00000000,9
pusht,1155726,4.20766878,10.37141800,3,1.00000000,9
pusht,1155802,4.36729336,10.15943432,1,0.33333333,3
pusht,1155974,3.73886657,9.33681107,1,1.00000000,9
pusht,1156000,3.89211130,10.60968590,3,1.00000000,9
pusht,1156097,3.93712783,10.72222805,3,1.00000000,9
pusht,1156120,3.32545090,12.07317448,3,1.00000000,9
pusht,1156167,4.27489805,10.33691788,3,1.00000000,9
pusht,1156192,3.76839805,10.74034309,3,1.00000000,9
pusht,1156341,4.35026741,10.35011768,3,1.00000000,9
pusht,1156447,3.93624282,10.62002850,3,1.00000000,9
pusht,1156461,3.82543278,10.78029633,3,1.00000000,9
pusht,1156552,3.73793936,10.80036926,3,1.00000000,9
pusht,1157116,-0.06939205,3.55790854,1,1.00000000,9
pusht,1157152,3.85377526,10.45057774,3,0.88888889,8
pusht,1157341,3.78015208,10.60894489,1,0.22222222,2
pusht,1157402,3.82829547,9.55431938,1,1.00000000,9
pusht,1157582,4.26520061,10.16241455,1,0.44444444,4
pusht,1157605,3.77084398,10.60585785,3,1.00000000,9
pusht,1157612,3.72125578,10.66392994,3,1.00000000,9
pusht,1157780,3.80801392,10.50899220,3,1.00000000,9
pusht,1157937,3.71336985,9.56357956,1,1.00000000,9
pusht,1157961,3.68836522,10.34458065,1,0.44444444,4
pusht,1157986,2.40082741,11.87839031,1,0.33333333,3
pusht,1158098,-0.04648641,3.57648063,1,1.00000000,9
pusht,1158183,-0.08041544,3.57361817,1,1.00000000,9
pusht,1158289,3.81952715,9.41465759,1,1.00000000,9
pusht,1158667,3.79986453,10.45029545,1,0.22222222,2
pusht,1158760,3.81582904,10.64728260,3,1.00000000,9
pusht,1158855,3.91132283,10.62451363,3,1.00000000,9
pusht,1158985,-0.12143333,3.47541380,1,1.00000000,9
pusht,1159012,4.57466555,10.34301281,3,1.00000000,9
pusht,1159024,4.56328201,10.84682369,3,1.00000000,9
pusht,1159180,3.85954022,9.46940041,1,1.00000000,9
pusht,1159287,3.92746639,10.43148136,3,0.88888889,8
pusht,1159313,3.65174627,10.77857018,3,1.00000000,9
pusht,1159335,-0.06818534,3.59067106,1,1.00000000,9
pusht,1159548,4.13333273,10.28486919,1,0.33333333,3
pusht,1159549,4.12975311,10.37123680,1,0.33333333,3
pusht,1159709,3.42720461,8.95956802,1,1.00000000,9
pusht,1159950,3.08972549,11.84934235,3,1.00000000,9
pusht,1159958,-0.09174337,3.55527997,1,1.00000000,9
pusht,1160109,4.23541403,10.71954918,3,1.00000000,9
pusht,1160197,4.34868288,11.07982731,3,1.00000000,9
pusht,1160309,6.60307646,7.93295765,3,1.00000000,9
pusht,1160369,3.83077526,10.75466156,3,1.00000000,9
pusht,1160447,3.94460273,10.49199009,3,1.00000000,9
pusht,1160602,8.07667732,3.94114256,1,0.11111111,1
pusht,1160626,7.73853779,7.10177851,3,0.33333333,3
pusht,1160892,4.64858389,11.17592239,3,1.00000000,9
pusht,1160959,3.38396144,8.80407429,1,1.00000000,9
pusht,1161444,4.45446444,11.72908211,3,1.00000000,9
pusht,1161450,4.37685633,11.95899296,3,1.00000000,9
pusht,1161470,4.38561678,12.81722260,3,1.00000000,9
pusht,1161513,3.91852689,10.37938118,1,0.22222222,2
pusht,1161515,3.84951043,10.39952183,1,0.22222222,2
pusht,1161597,5.64831400,12.01095009,3,1.00000000,9
pusht,1161880,6.42160368,7.21603584,3,1.00000000,9
pusht,1161908,6.30491161,7.28064919,3,1.00000000,9
pusht,1161932,8.10566616,3.76847172,1,0.22222222,2
pusht,1162070,-0.40701577,8.04959106,1,1.00000000,9
pusht,1162088,1.00670159,10.08990479,1,1.00000000,9
pusht,1162170,0.24176596,3.44390392,1,1.00000000,9
pusht,1162175,0.16004752,3.70255804,1,1.00000000,9
pusht,1162243,5.36762094,10.20865631,3,1.00000000,9
pusht,1162244,5.34032774,10.22333241,3,1.00000000,9
pusht,1162324,-0.79054344,7.42564344,1,1.00000000,9
pusht,1162470,-0.76338500,7.69718933,1,1.00000000,9
pusht,1162536,5.98898220,10.26364803,3,1.00000000,9
pusht,1162837,0.49509305,3.23812914,1,1.00000000,9
pusht,1163051,3.73506570,11.15696621,3,1.00000000,9
pusht,1163082,6.06149530,10.47301483,3,0.77777778,7
pusht,1163172,0.37221065,9.14921856,1,1.00000000,9
pusht,1163197,5.38888597,10.17373466,3,1.00000000,9
pusht,1163228,8.05245018,12.05166054,3,0.77777778,7
pusht,1163250,0.40327886,3.28744912,1,1.00000000,9
pusht,1163293,-0.40623492,8.02765560,1,1.00000000,9
pusht,1163477,5.74359894,9.90233803,3,1.00000000,9
pusht,1163521,0.40558702,3.30816317,1,1.00000000,9
pusht,1163527,0.27967456,3.40182042,1,1.00000000,9
pusht,1163647,0.56655920,3.20691276,1,1.00000000,9
pusht,1163773,0.56596959,3.16977596,1,1.00000000,9
pusht,1163879,5.45643377,10.14683723,3,1.00000000,9
pusht,1164746,0.36934021,3.32000399,1,1.00000000,9
pusht,1164825,5.10160208,10.41569710,3,1.00000000,9
pusht,1164875,0.53948206,3.22301912,1,1.00000000,9
pusht,1164906,-0.80382562,7.32855654,1,1.00000000,9
pusht,1165351,0.93942118,9.99913692,1,1.00000000,9
pusht,1165503,3.90728903,11.11030769,3,1.00000000,9
pusht,1165599,-0.72350347,7.73654032,1,1.00000000,9
pusht,1165868,-0.73424596,7.73121166,1,1.00000000,9
pusht,1165904,3.19015002,11.13459015,3,1.00000000,9
pusht,1165943,8.39053917,12.01996803,3,0.77777778,7
pusht,1165968,0.42518920,3.28153658,1,1.00000000,9
pusht,1165972,0.38537267,3.32314348,1,1.00000000,9
pusht,1166045,3.90448546,11.09589005,3,1.00000000,9
pusht,1166047,4.00844145,11.07402611,3,1.00000000,9
pusht,1166085,0.58680969,3.15674591,1,1.00000000,9
pusht,1166127,-0.80707383,7.24703741,1,1.00000000,9
pusht,1166214,8.36774826,12.09342098,3,0.77777778,7
pusht,1166267,-0.79496437,7.33358669,1,1.00000000,9
pusht,1166355,8.30876446,12.01949596,3,0.77777778,7
pusht,1166374,0.44045022,3.27936077,1,1.00000000,9
pusht,1166473,5.90646029,10.03569794,3,1.00000000,9
pusht,1166615,5.97452021,10.08962345,3,1.00000000,9
pusht,1166650,0.36267811,3.33293867,1,1.00000000,9
pusht,1166742,5.72496319,9.76224995,2,0.11111111,1
pusht,1166817,-0.77606028,7.66039181,1,1.00000000,9
pusht,1167002,5.31238031,10.13857079,3,1.00000000,9
pusht,1167096,-0.70187163,7.76285458,1,1.00000000,9
pusht,1167324,0.50353765,3.26279306,1,1.00000000,9
pusht,1167524,0.37608674,9.16289711,1,1.00000000,9
pusht,1167525,0.50250608,9.41165447,1,1.00000000,9
pusht,1167637,-0.76338834,7.59186983,1,1.00000000,9
pusht,1167665,1.52364421,10.75546646,1,1.00000000,9
pusht,1167772,-0.72989392,7.72767162,1,1.00000000,9
pusht,1167856,0.57240641,3.16879535,1,1.00000000,9
pusht,1167886,0.13330230,3.62746239,1,1.00000000,9
pusht,1168003,0.52929592,3.22233200,1,1.00000000,9
pusht,1168020,0.21569550,3.50950289,1,1.00000000,9
pusht,1168068,0.40834162,9.26808834,1,1.00000000,9
pusht,1168106,6.25560904,9.80605602,2,0.66666667,6
pusht,1168123,9.21125984,11.79101181,3,0.66666667,6
pusht,1168308,-0.79085827,7.36614370,1,1.00000000,9
pusht,1168401,0.59599429,3.17119932,1,1.00000000,9
pusht,1168420,0.34354132,3.33640671,1,1.00000000,9
pusht,1168531,7.98210812,11.48341084,3,0.77777778,7
pusht,1168628,3.97444582,11.04743958,3,1.00000000,9
pusht,1168742,-0.02644718,8.53740025,1,1.00000000,9
pusht,1169097,0.38700002,3.31781483,1,1.00000000,9
pusht,1169295,0.85413098,9.90677452,1,1.00000000,9
pusht,1169491,0.54838765,3.17054343,1,1.00000000,9
pusht,1169579,3.44445992,11.71435070,3,1.00000000,9
pusht,1169620,7.51411295,12.38420010,3,0.88888889,8
pusht,1169801,-0.88634783,7.30758572,1,1.00000000,9
pusht,1169854,3.85860157,11.47638893,3,1.00000000,9
pusht,1169992,4.08891344,11.02338600,3,1.00000000,9
pusht,1170050,0.39303491,3.31338286,1,1.00000000,9
pusht,1170497,-0.73775291,7.37655210,1,1.00000000,9
pusht,1170565,8.52594280,11.16373348,3,0.66666667,6
pusht,1170616,-0.77960962,7.16086531,1,1.00000000,9
pusht,1170685,5.69213915,9.88678741,3,1.00000000,9
pusht,1170695,5.70811892,9.88043308,3,1.00000000,9
pusht,1170759,-0.75719512,7.46588707,1,1.00000000,9
pusht,1170789,0.84124351,9.81513500,1,1.00000000,9
pusht,1170805,4.03678322,11.08427715,3,1.00000000,9
pusht,1170896,-0.76236808,7.46605921,1,1.00000000,9
pusht,1170958,5.81977177,9.94609547,3,1.00000000,9
pusht,1171028,-0.71437156,7.78980160,1,1.00000000,9
pusht,1171041,-0.42806134,7.93290997,1,1.00000000,9
pusht,1171279,0.27215850,3.41284943,1,1.00000000,9
pusht,1171505,5.82657242,9.97698593,3,1.00000000,9
pusht,1171596,0.80213058,8.15204334,1,1.00000000,9
pusht,1171782,6.17277098,9.95487595,3,0.88888889,8
pusht,1171856,-0.70865792,7.83746719,1,1.00000000,9
pusht,1172360,0.40192565,3.31034708,1,1.00000000,9
pusht,1172407,-0.39690876,8.08356953,1,1.00000000,9
pusht,1172428,2.87675881,11.52301311,3,1.00000000,9
pusht,1172483,0.56571126,3.16476393,1,1.00000000,9
pusht,1172533,-0.66477776,7.81051254,1,1.00000000,9
pusht,1172541,-0.40643436,8.13257694,1,1.00000000,9
pusht,1172693,0.59735781,8.94863510,1,1.00000000,9
pusht,1172752,0.54940897,3.16929603,1,1.00000000,9
pusht,1172810,0.99153763,8.01197910,1,1.00000000,9
pusht,1172821,0.76650226,8.14736462,1,1.00000000,9
pusht,1172926,-0.80872720,7.27112103,1,1.00000000,9
pusht,1172967,0.64676124,9.05069065,1,1.00000000,9
pusht,1173028,0.57519788,3.16997290,1,1.00000000,9
pusht,1173056,0.19706428,3.54737997,1,1.00000000,9
pusht,1173360,-0.69945866,6.78795719,1,1.00000000,9
pusht,1173471,-0.64994860,6.71309566,1,1.00000000,9
pusht,1173769,1.52648520,8.21755314,3,0.44444444,4
pusht,1174166,-0.62451118,6.90851736,1,1.00000000,9
pusht,1174249,0.57284254,3.16741109,1,1.00000000,9
pusht,1174273,0.24493334,3.42042613,1,1.00000000,9
pusht,1174307,1.06892645,8.02801228,1,1.00000000,9
