task,seed,knn,global_idx,umap_1,umap_2,aligned_cluster,agrees_with_nominal
pusht,1,27,283521,10.82900429,8.37499332,2,1
pusht,1,27,284012,11.03892803,8.75477600,2,1
pusht,1,27,284140,10.39710331,8.03912449,2,1
pusht,1,27,284524,10.54685783,7.96513748,2,1
pusht,1,27,284553,11.05291748,10.87675285,3,1
pusht,1,27,284816,9.55419636,6.02389097,2,1
pusht,1,27,285005,10.24884605,8.39930916,2,1
pusht,1,27,285020,9.95498180,10.89643097,2,0
pusht,1,27,285117,9.44857788,5.88780308,2,1
pusht,1,27,285320,7.83413363,7.15749073,2,0
pusht,1,27,285335,6.93350315,11.79373455,3,1
pusht,1,27,285347,9.45597267,5.89254189,2,1
pusht,1,27,285401,10.99657154,8.51214123,2,1
pusht,1,27,285412,11.03993416,8.53971100,2,1
pusht,1,27,285425,9.46200752,5.88663483,2,1
pusht,1,27,285459,10.52474213,7.87403202,2,1
pusht,1,27,285460,10.49022198,7.90389204,2,1
pusht,1,27,285925,9.56879425,6.09139919,2,1
pusht,1,27,286049,9.46156693,5.89717579,2,1
pusht,1,27,286053,9.44449902,5.88986111,2,1
pusht,1,27,286437,2.28818703,1.87121427,1,1
pusht,1,27,286445,2.30956221,1.80649161,1,1
pusht,1,27,286467,2.32452559,2.10652065,1,1
pusht,1,27,286537,1.16606510,10.36076164,1,1
pusht,1,27,286787,2.35789251,2.06705952,1,1
pusht,1,27,286797,-0.64652115,6.79290295,1,1
pusht,1,27,286811,-0.76736748,7.37966299,1,1
pusht,1,27,286904,-0.66582233,6.81413889,1,1
pusht,1,27,287177,0.85521758,9.86603260,1,1
pusht,1,27,287301,2.30966568,1.81596494,1,1
pusht,1,27,287426,2.35196257,1.96140313,1,1
pusht,1,27,287553,-0.69860864,6.84757805,1,1
pusht,1,27,287578,-0.76087558,7.55770111,1,1
pusht,1,27,287581,-0.60817540,7.78196478,1,1
pusht,1,27,287589,-0.37364113,8.01656628,1,1
pusht,1,27,287951,2.33931112,1.79518938,1,1
pusht,1,27,288062,2.32543612,1.83097148,1,1
pusht,1,27,288096,-0.74736232,7.38667011,1,1
pusht,1,27,288183,2.24176621,2.22528362,1,1
pusht,1,27,288312,-0.76294607,7.46216345,1,1
pusht,1,27,288420,-0.77114576,7.42970657,1,1
pusht,1,27,288701,2.33143163,1.78021252,1,1
pusht,1,27,288861,-0.76283836,7.57316113,1,1
pusht,1,27,288874,-0.35262093,8.08089638,1,1
pusht,1,27,288905,2.32192397,1.79315770,1,1
pusht,1,27,288913,2.33300233,1.78129029,1,1
pusht,1,27,288961,-0.77706701,7.52329540,1,1
pusht,1,27,289159,-0.69086021,6.91749001,1,1
pusht,1,27,289389,-0.78667295,7.45788240,1,1
pusht,1,27,289496,-0.77040631,7.42004538,1,1
pusht,1,27,289573,2.29187202,2.20960045,1,1
pusht,1,27,289631,0.08457936,8.68401432,1,1
pusht,1,27,289921,-0.78270119,7.38846970,1,1
pusht,1,27,290116,-0.69570732,6.80235624,1,1
pusht,1,27,290251,-0.75018537,7.64665651,1,1
pusht,1,27,290306,2.32619810,1.79887724,1,1
pusht,1,27,290574,-0.75557101,7.38428402,1,1
pusht,1,27,290902,-0.37247884,7.99513721,1,1
pusht,1,27,290928,3.05345416,12.18533516,3,1
pusht,1,27,290973,-0.68274373,6.86185169,1,1
pusht,1,27,291052,2.32142472,1.77716732,1,1
pusht,1,27,291070,2.28463364,2.19743824,1,1
pusht,1,27,291073,2.25266409,2.24610043,1,1
pusht,1,27,291123,-0.30930501,8.12445927,1,1
pusht,1,27,291131,0.34453341,9.00799465,1,1
pusht,1,27,291170,2.31912398,1.91257906,1,1
pusht,1,27,291327,-0.58373612,7.72984791,1,1
pusht,1,27,291380,2.32512546,1.83298302,1,1
pusht,1,27,291544,-0.63998091,6.90832758,1,1
pusht,1,27,291598,2.32582688,1.94388139,1,1
pusht,1,27,292328,2.29537249,1.81032276,1,1
pusht,1,27,292350,2.32776570,1.99716544,1,1
pusht,1,27,292351,2.34358215,2.03125048,1,1
pusht,1,27,292362,-0.68055475,6.82964468,1,1
pusht,1,27,292375,-0.79245007,7.45089149,1,1
pusht,1,27,292444,2.34598207,1.77131939,1,1
pusht,1,27,292449,2.32016444,1.82347095,1,1
pusht,1,27,292596,1.07029021,3.23444152,1,1
pusht,1,27,292687,-0.74892229,6.85928106,1,1
pusht,1,27,292732,0.00067459,8.53434753,1,1
pusht,1,27,292749,2.27277517,1.87869906,1,1
pusht,1,27,292811,-0.76835364,7.55367184,1,1
pusht,1,27,292856,2.26133108,1.88313401,1,1
pusht,1,27,292872,2.33017111,1.77989876,1,1
pusht,1,27,292999,2.26883698,2.21892357,1,1
pusht,1,27,293112,-0.66452026,6.77857733,1,1
pusht,1,27,293195,2.33740640,1.76916254,1,1
pusht,1,27,293221,-0.89702570,6.92921829,1,1
pusht,1,27,293557,-0.81410593,7.40525436,1,1
pusht,1,27,293559,-0.79352504,7.50647163,1,1
pusht,1,27,293574,-0.47090983,7.98886156,1,1
pusht,1,27,293592,0.25228387,8.91716480,1,1
pusht,1,27,293675,-0.76590979,7.41079044,1,1
pusht,1,27,294021,0.37722579,9.09757519,1,1
pusht,1,27,294033,2.29295087,1.87850511,1,1
pusht,1,27,294209,-0.76546168,7.46077871,1,1
pusht,1,27,294328,-0.48681757,7.82526350,1,1
pusht,1,27,294444,0.43851221,8.18895149,1,1
pusht,1,27,294507,-0.47115877,5.33084583,1,1
pusht,1,27,294520,1.06272650,3.23595595,1,1
pusht,1,27,294526,1.07015336,3.20487332,1,1
pusht,1,27,294660,0.07240170,8.67540169,1,1
pusht,1,27,294979,-0.08059486,8.48559380,1,1
pusht,1,27,295095,0.74115562,9.69591045,1,1
pusht,1,27,295195,-0.79441261,6.07510233,1,1
pusht,1,27,295468,3.88221502,1.66622317,1,1
pusht,1,27,295481,4.50415993,2.49773836,1,1
pusht,1,27,295836,0.53462189,6.03023720,1,1
pusht,1,27,295896,-0.50123686,5.32098007,1,1
pusht,1,27,295912,1.01706135,3.28855228,1,1
pusht,1,27,295921,1.05347133,3.24545074,1,1
pusht,1,27,296215,1.31881833,2.74050999,1,1
pusht,1,27,296259,1.27911961,2.75532818,1,1
pusht,1,27,296267,1.19096518,2.74619436,1,1
pusht,1,27,296312,3.89316154,1.52647996,1,1
pusht,1,27,296324,3.93462896,1.53325760,1,1
pusht,1,27,296416,2.12796879,2.01242828,1,1
pusht,1,27,296484,2.55313635,5.73472357,1,1
pusht,1,27,296492,2.56023955,5.65913582,1,1
pusht,1,27,296634,2.32217145,2.13673806,1,1
pusht,1,27,296799,1.58901060,2.47837186,1,1
pusht,1,27,296874,3.88158917,1.55966473,1,1
pusht,1,27,297000,1.16114020,2.93848729,1,1
pusht,1,27,297086,0.99279243,3.31033158,1,1
pusht,1,27,297130,1.86075068,10.42115402,1,1
pusht,1,27,297144,2.25505209,1.79559851,1,1
pusht,1,27,297157,2.28557396,1.79468930,1,1
pusht,1,27,297307,5.73785877,13.60015106,3,1
pusht,1,27,297433,5.33762074,13.37414551,3,1
pusht,1,27,297653,3.24442077,6.78333473,3,1
pusht,1,27,297872,3.14606333,6.73248482,3,1
pusht,1,27,298136,3.09717560,6.74269056,3,1
pusht,1,27,298263,3.17646146,6.76686239,3,1
pusht,1,27,298326,3.20837712,6.80075359,3,1
pusht,1,27,298393,3.21115494,6.79149055,3,1
pusht,1,27,298408,3.07712936,6.71483660,3,1
pusht,1,27,298418,1.54431188,8.47081852,3,1
pusht,1,27,298671,3.14130116,6.74527740,3,1
pusht,1,27,298870,3.12675047,6.77385855,3,1
pusht,1,27,298986,3.22778535,6.77839851,3,1
pusht,1,27,299283,3.05165434,6.75400162,3,1
pusht,1,27,299393,3.23878193,6.78837490,3,1
pusht,1,27,299466,3.20145321,6.78980446,3,1
pusht,1,27,300043,5.17971087,13.21484280,3,1
pusht,1,27,300058,3.30920792,6.82672596,3,1
pusht,1,27,300417,3.08980799,6.75180101,3,1
pusht,1,27,300912,3.86365819,11.79464054,3,1
pusht,1,27,301011,3.16290140,6.77151394,3,1
pusht,1,27,301121,5.13473749,13.37791538,3,1
pusht,1,27,301273,3.26590085,6.82677746,3,1
pusht,1,27,301605,3.25662398,6.80707216,3,1
pusht,1,27,301943,3.23005939,6.78897810,3,1
pusht,1,27,302007,3.23455310,6.81161213,3,1
pusht,1,27,302039,3.44011021,11.31487370,3,1
pusht,1,27,302086,3.09004545,6.73451948,3,1
pusht,1,27,302102,1.65928757,8.24175262,3,1
pusht,1,27,302489,3.11030436,6.77393198,3,1
pusht,1,27,302579,3.43953109,11.00550652,3,1
pusht,1,27,302597,8.27018070,12.58115864,3,1
pusht,1,27,302683,3.20238447,6.78726625,3,1
pusht,1,27,302890,3.13404346,6.75942469,3,1
pusht,1,27,302941,3.25630045,6.78969288,3,1
pusht,1,27,303030,3.10425401,6.73667765,3,1
pusht,1,27,303514,5.52696609,3.79943323,1,0
pusht,1,27,303630,3.08223772,6.63460302,3,1
pusht,1,27,303680,3.28054214,6.74984169,3,1
pusht,1,27,303751,3.22795248,6.79800892,3,1
pusht,1,27,303903,3.07001948,6.75469398,3,1
pusht,1,27,304092,9.59932613,11.96342850,3,1
pusht,1,27,304193,10.24259853,13.06501007,3,1
pusht,1,27,304251,8.73575687,11.25135994,3,1
pusht,1,27,304302,8.31997299,9.28363895,3,1
pusht,1,27,304358,9.61718655,12.02311802,3,1
pusht,1,27,304415,6.26622009,11.38384151,3,1
pusht,1,27,304675,8.73942184,11.21784496,3,1
pusht,1,27,304682,8.50010777,11.15947342,3,1
pusht,1,27,305059,9.46749020,12.23124027,3,1
pusht,1,27,305307,10.80546761,10.37792683,3,1
pusht,1,27,305415,4.82860470,10.27952671,3,1
pusht,1,27,305801,8.76485157,11.23152542,3,1
pusht,1,27,305814,8.07088566,11.36703587,3,1
pusht,1,27,306029,10.24197388,13.02571201,3,1
pusht,1,27,306143,8.65474892,9.52134228,3,1
pusht,1,27,306303,10.25575447,12.94483566,3,1
pusht,1,27,306347,9.57111549,11.98918724,3,1
pusht,1,27,306355,9.06448460,12.28007603,3,1
pusht,1,27,306365,8.75228977,11.25869465,3,1
pusht,1,27,306563,8.54920101,9.43611526,3,1
pusht,1,27,306835,8.27801037,9.21375751,3,1
pusht,1,27,306837,8.30542564,9.23094559,3,1
pusht,1,27,306969,4.85884047,10.21176052,3,1
pusht,1,27,306981,8.29763889,9.25261497,3,1
pusht,1,27,307086,7.79971933,11.59622097,3,1
pusht,1,27,307210,8.71061039,11.36361980,3,1
pusht,1,27,307275,10.53592777,10.19730663,3,1
pusht,1,27,307405,8.31195831,9.26576805,3,1
pusht,1,27,307468,9.58774185,11.97975731,3,1
pusht,1,27,307579,10.27131653,13.01455879,3,1
pusht,1,27,307657,6.24430895,11.32149506,3,1
pusht,1,27,307663,5.10528326,10.75627136,3,1
pusht,1,27,307781,8.67779827,11.24341393,3,1
pusht,1,27,307797,6.27314234,11.38798428,3,1
pusht,1,27,308116,8.60805893,9.52405167,3,1
pusht,1,27,308360,6.45176077,11.48979282,3,1
pusht,1,27,308438,9.41258049,11.73881626,3,1
pusht,1,27,308484,8.55880451,10.90438461,2,0
pusht,1,27,308626,8.53097916,11.01412773,3,1
pusht,1,27,308892,9.02913570,12.29947472,3,1
pusht,1,27,308989,10.31170464,13.01514149,3,1
pusht,1,27,309007,9.00807285,12.44484806,3,1
pusht,1,27,309013,9.02512550,12.27863884,3,1
pusht,1,27,309292,9.43722630,12.19032860,3,1
pusht,1,27,309436,9.56091499,12.11055756,3,1
pusht,1,27,309555,10.23694324,13.18014622,3,1
pusht,1,27,309640,5.04601097,10.70958233,3,1
pusht,1,27,309692,10.27540874,13.09122849,3,1
pusht,1,27,309719,9.66944218,12.01592731,3,1
pusht,1,27,309822,10.96099091,10.53830433,3,1
pusht,1,27,309871,9.90125942,11.56070137,3,1
pusht,1,27,310291,9.56670380,12.05086803,3,1
pusht,1,27,310297,9.50856113,12.01962566,3,1
pusht,1,27,310374,8.68750286,9.54154110,3,1
pusht,1,27,310536,10.20825577,13.06808949,3,1
pusht,1,27,310576,5.75939035,13.76147556,3,1
pusht,1,27,310660,10.67247105,10.26611042,3,1
pusht,1,27,310849,9.10587692,12.24885464,3,1
pusht,1,27,310911,4.78353500,10.44097614,3,1
pusht,1,27,310947,10.85671711,10.38595963,3,1
pusht,1,27,310962,11.07947731,11.74203396,3,1
pusht,1,27,311058,5.15240717,10.04725456,3,1
pusht,1,27,311086,10.60072136,10.23359394,3,1
pusht,1,27,311363,10.54761982,10.23653030,3,1
pusht,1,27,311617,4.71248341,10.21146679,3,1
pusht,1,27,311667,10.14835930,13.11494446,3,1
pusht,1,27,311770,8.21375751,9.18025208,3,1
pusht,1,27,312478,8.33026505,9.22705173,3,1
pusht,1,27,312565,9.25798130,10.28136349,2,0
pusht,1,27,312609,10.09193993,8.75010204,3,0
pusht,1,27,313008,7.63698530,11.70192242,3,1
pusht,1,27,313382,9.07987499,10.74295998,2,0
pusht,1,27,313430,8.63961887,10.85965919,2,0
pusht,1,27,313436,8.63311100,10.74979401,2,0
pusht,1,27,313620,10.59241676,10.23742390,3,1
pusht,1,27,313641,10.21667099,13.00740623,3,1
pusht,1,27,313726,5.18390799,10.76177216,3,1
pusht,1,27,313755,8.61366749,9.51158810,3,1
pusht,1,27,313836,9.13264084,10.94246960,2,0
pusht,1,27,313850,8.49953079,11.10761833,3,1
pusht,1,27,313857,7.82741499,11.57256889,3,1
pusht,1,27,313879,5.59915972,10.19245625,3,1
pusht,1,27,314264,8.75355625,11.27256012,3,1
pusht,1,27,314269,8.79278946,11.27145481,3,1
pusht,1,27,314333,10.81096077,10.45012474,3,1
pusht,1,27,314390,9.10365009,12.28103352,3,1
pusht,1,27,314424,7.58122253,11.53795338,3,1
pusht,1,27,314642,12.24732780,10.87642765,3,1
pusht,1,27,315140,4.94426394,9.92763042,3,1
pusht,1,27,315177,10.94606400,10.39434338,3,1
pusht,1,27,315388,8.75204086,11.63767529,3,1
pusht,1,27,315401,8.24355221,11.66710567,3,1
pusht,1,27,315416,5.21994877,10.83360767,3,1
pusht,1,27,315640,9.82641888,11.97874451,3,1
pusht,1,27,315688,9.52501488,12.14599419,3,1
pusht,1,27,315817,7.39426279,11.33001709,3,1
pusht,1,27,315820,7.56126833,11.34899807,3,1
pusht,1,27,315863,8.30824184,9.22465229,3,1
pusht,1,27,316160,8.13971329,9.18205357,3,1
pusht,1,27,316241,7.27448177,8.55391502,3,1
pusht,1,27,316355,10.50933456,6.30731773,3,0
pusht,1,27,316429,8.27493286,9.23838902,3,1
pusht,1,27,316473,11.61198330,6.09109354,2,1
pusht,1,27,316723,10.87299538,9.93286991,3,1
pusht,1,27,316834,5.20900536,9.46168041,2,1
pusht,1,27,316876,12.55654716,6.16598845,2,1
pusht,1,27,316932,12.26976109,5.92440653,2,1
pusht,1,27,316990,8.33871746,9.21083260,3,1
pusht,1,27,317013,10.69945335,9.40553188,3,1
pusht,1,27,317014,10.73861885,9.47714901,3,1
pusht,1,27,317052,10.70559120,9.03852081,3,1
pusht,1,27,317192,7.69809914,8.49824524,3,1
pusht,1,27,317216,7.60239267,8.79941082,3,1
pusht,1,27,317227,7.39958572,8.73964596,3,1
pusht,1,27,317320,7.45015049,8.53463173,3,1
pusht,1,27,317423,8.51851177,9.49487114,3,1
pusht,1,27,317585,13.42017269,5.72532701,2,1
pusht,1,27,317647,13.50570965,5.71573782,2,1
pusht,1,27,317665,13.54981899,5.65901852,2,1
pusht,1,27,317851,8.21912766,9.24666882,3,1
pusht,1,27,317955,1.48022270,6.27968884,1,1
pusht,1,27,318008,12.57471180,9.81580162,2,1
pusht,1,27,318130,8.50046158,9.42494297,3,1
pusht,1,27,318213,7.37106514,8.88533020,3,1
pusht,1,27,318673,9.73997974,9.35570717,2,1
pusht,1,27,319428,9.92164421,6.37572718,2,1
pusht,1,27,319551,10.42143917,5.98115587,2,1
pusht,1,27,319552,10.41043377,5.98124313,2,1
pusht,1,27,319598,10.33279037,8.33960629,2,1
pusht,1,27,319692,10.40222359,8.35996342,2,1
pusht,1,27,320161,9.56161022,9.94799423,2,1
pusht,1,27,320232,10.34290600,6.03200006,2,1
pusht,1,27,320289,10.35634232,8.40960026,2,1
pusht,1,27,320380,10.34322739,8.37055588,2,1
pusht,1,27,320727,10.43634224,5.96420193,2,1
pusht,1,27,320910,9.95242882,6.35634279,2,1
pusht,1,27,320915,10.05774212,6.29352903,2,1
pusht,1,27,320920,10.38014698,5.96661663,2,1
pusht,1,27,321009,9.98452663,6.33661318,2,1
pusht,1,27,321095,9.91278553,6.37384081,2,1
pusht,1,27,321168,10.41477489,8.35393906,2,1
pusht,1,27,321548,10.32425213,8.23447609,2,1
pusht,1,27,321569,10.88456440,8.64561367,2,1
pusht,1,27,321607,10.45502663,5.95951986,2,1
pusht,1,27,321700,10.19945526,6.19701099,2,1
pusht,1,27,321788,9.91742802,6.37009573,2,1
pusht,1,27,321790,9.94085979,6.36802912,2,1
pusht,1,27,321791,9.94020367,6.36152124,2,1
pusht,1,27,321864,11.95357609,10.08196163,2,1
pusht,1,27,321891,9.97627831,6.33920956,2,1
pusht,1,27,321892,9.98559761,6.33456421,2,1
pusht,1,27,322024,9.58492088,9.98353100,2,1
pusht,1,27,322069,9.27888680,11.46415043,3,1
pusht,1,27,322144,10.22956085,8.36205578,2,1
pusht,1,27,322428,10.28481007,8.19260311,2,1
pusht,1,27,322499,9.76547337,9.42035961,2,1
pusht,1,27,322562,7.78690767,11.59619331,3,1
pusht,1,27,322658,8.91981792,11.35322952,3,1
pusht,1,27,322666,9.90497017,6.39530182,2,1
pusht,1,27,322742,10.28335953,9.70349503,2,1
pusht,1,27,322925,10.26203728,8.31124973,2,1
pusht,1,27,322981,10.42580986,6.01108551,2,1
pusht,1,27,323020,10.31098938,8.34905815,2,1
pusht,1,27,323472,10.43905735,6.01743650,2,1
pusht,1,27,323582,9.61173725,9.49282742,2,1
pusht,1,27,323775,9.62770176,9.50447941,2,1
pusht,1,27,323886,9.50639248,9.48261642,2,1
pusht,1,27,324049,10.00075054,6.35264826,2,1
pusht,1,27,324056,10.38458824,5.96475506,2,1
pusht,1,27,324100,10.37869263,8.36641693,2,1
pusht,1,27,324675,9.58725643,8.35255241,2,1
pusht,1,27,324680,9.61606216,8.27352905,2,1
pusht,1,27,324798,10.26675510,8.28429413,2,1
pusht,1,27,324902,9.16926098,11.05279064,2,0
pusht,1,27,325096,10.42976761,8.30690098,2,1
pusht,1,27,325105,8.84240341,11.03429317,2,0
pusht,1,27,325739,9.72120953,9.58606243,2,1
pusht,1,27,325796,10.06117058,10.89881134,2,0
pusht,1,27,325983,9.97973251,5.76049948,2,1
pusht,1,27,326035,10.06985474,5.82174635,2,1
pusht,1,27,326079,10.02218628,5.80363655,2,1
pusht,1,27,326147,10.37267876,7.75747395,2,1
pusht,1,27,326510,10.20857620,5.74404001,2,1
pusht,1,27,326532,9.99820137,5.78011942,2,1
pusht,1,27,326623,10.02967930,5.74570751,2,1
pusht,1,27,326704,10.48919201,5.98340893,2,1
pusht,1,27,326817,9.72755909,9.55093479,2,1
pusht,1,27,327034,10.45296288,7.89385223,2,1
pusht,1,27,327090,10.06900883,6.31282759,2,1
pusht,1,27,327185,9.94769764,6.36333847,2,1
pusht,1,27,327358,9.67833042,1.64166248,2,1
pusht,1,27,327493,9.74818516,5.91586590,2,1
pusht,1,27,327502,9.72959900,5.97293758,2,1
pusht,1,27,327605,10.22893906,1.95876729,2,1
pusht,1,27,327683,11.11106968,6.06264782,2,1
pusht,1,27,327724,12.85166740,3.44941807,2,1
pusht,1,27,327803,9.92494392,5.75549984,2,1
pusht,1,27,327888,9.77368641,5.99239349,2,1
pusht,1,27,328208,6.29342556,5.76978207,3,1
pusht,1,27,328370,5.44506979,6.87887478,3,1
pusht,1,27,328387,1.65329039,8.50166893,3,0
pusht,1,27,328471,13.12085247,5.16170740,2,1
pusht,1,27,328498,6.10946894,6.12195301,3,1
pusht,1,27,328611,13.18248749,5.06264496,2,1
pusht,1,27,328691,1.59236586,8.93811798,1,1
pusht,1,27,328778,6.41952372,5.67364454,3,1
pusht,1,27,328968,1.68693638,8.62573624,3,0
pusht,1,27,329015,13.23990345,4.95407200,2,1
pusht,1,27,329128,1.26705039,9.81583691,1,1
pusht,1,27,329329,13.08945847,5.18285799,2,1
pusht,1,27,329342,6.89374733,5.52831841,3,1
pusht,1,27,329368,5.53221464,6.80116606,3,1
pusht,1,27,329511,5.47475338,6.83020163,3,1
pusht,1,27,329626,6.94920397,5.52690792,3,1
pusht,1,27,329670,1.68771577,8.48244762,3,1
pusht,1,27,329783,6.24207878,5.98995018,3,1
pusht,1,27,329789,6.00890064,6.32705212,3,1
pusht,1,27,329907,7.02395010,5.52579260,2,0
pusht,1,27,329924,6.32197618,5.71822166,3,1
pusht,1,27,330133,1.06936932,9.91316700,1,1
pusht,1,27,330142,1.92036426,11.23852444,1,1
pusht,1,27,330287,2.47245169,11.65260506,3,0
pusht,1,27,330307,13.24837685,4.95202303,2,1
pusht,1,27,330336,7.03690100,5.53918982,2,0
pusht,1,27,330410,6.46684408,7.13933086,3,1
pusht,1,27,330455,13.22728539,4.99965382,2,1
pusht,1,27,330602,13.21625042,5.01075602,2,1
pusht,1,27,330653,5.53001928,6.77382183,3,1
pusht,1,27,330696,1.38504183,9.51824951,1,1
pusht,1,27,330824,1.73005831,8.39447403,3,0
pusht,1,27,330849,1.13198674,10.11097431,1,1
pusht,1,27,330948,5.40309143,6.92232132,3,1
pusht,1,27,331089,5.40620852,6.86565733,3,1
pusht,1,27,331094,5.37093019,6.88482285,3,1
pusht,1,27,331130,1.30553484,9.77062702,1,1
pusht,1,27,331158,13.25286007,4.96370602,2,1
pusht,1,27,331565,1.04057229,9.99315929,1,1
pusht,1,27,331676,2.15879011,7.11468744,1,1
pusht,1,27,331716,2.37766480,2.88522410,1,1
pusht,1,27,331755,13.19126225,5.05732965,2,1
pusht,1,27,332086,5.48121452,6.83584547,3,1
pusht,1,27,332757,13.18249989,5.07674265,2,1
pusht,1,27,333040,13.19442272,5.05379391,2,1
pusht,1,27,333057,6.95201159,5.52644157,3,1
pusht,1,27,333077,6.07032824,6.27667093,3,1
pusht,1,27,333437,6.46867180,7.09960365,3,1
pusht,1,27,333522,5.40529442,6.88849211,3,1
pusht,1,27,333564,1.10845053,9.89023495,1,1
pusht,1,27,333719,2.64574218,11.85057163,3,1
pusht,1,27,333767,7.11602211,5.53769588,2,0
pusht,1,27,333953,5.47944212,6.94333839,3,1
pusht,1,27,333998,6.60561848,7.09300661,3,1
pusht,1,27,334279,6.50228834,7.12601566,3,1
pusht,1,27,334561,6.60507822,7.05433750,3,1
pusht,1,27,334584,13.23755360,5.01922321,2,1
pusht,1,27,334714,6.48639774,7.13024092,3,1
pusht,1,27,334789,6.25396919,5.54326010,3,1
pusht,1,27,334794,6.10898066,5.57369661,3,1
pusht,1,27,334806,5.22376299,5.74382591,3,1
pusht,1,27,334822,3.32936263,5.92509747,3,1
pusht,1,27,335543,6.38808870,7.08173466,3,1
pusht,1,27,335571,6.52708244,7.12340879,3,1
pusht,1,27,335750,13.20851898,5.02978945,2,1
pusht,1,27,335758,13.19815540,5.03103065,2,1
pusht,1,27,335773,6.79659891,5.41587305,2,1
pusht,1,27,335841,3.68773770,5.75204802,3,1
pusht,1,27,335842,3.83178759,5.76233673,3,1
pusht,1,27,335925,6.73692131,5.58851862,3,1
pusht,1,27,336066,6.67643738,5.58308029,3,1
pusht,1,27,336240,4.90517616,5.77690315,3,1
pusht,1,27,336558,6.48737240,7.02469921,3,1
pusht,1,27,336733,13.24974155,4.96940804,2,1
pusht,1,27,336763,13.17879200,5.07640886,2,1
pusht,1,27,336787,6.37322521,5.63305092,3,1
pusht,1,27,336838,2.07576776,7.13898230,1,1
pusht,1,27,336866,1.73779118,2.96275926,1,1
pusht,1,27,337262,2.02871370,7.13946247,1,1
pusht,1,27,337273,1.08248699,6.01621723,1,1
pusht,1,27,337295,1.72359657,2.96601963,1,1
pusht,1,27,337297,1.64448452,2.96361232,1,1
pusht,1,27,337350,6.72211027,5.45186138,2,0
pusht,1,27,337430,2.99166608,5.71638393,1,1
pusht,1,27,337432,2.94216847,5.68359327,1,1
pusht,1,27,337799,6.04747915,5.56204796,3,1
pusht,1,27,337859,3.36971354,5.72923183,1,0
pusht,1,27,337869,3.22466302,5.72127819,1,0
pusht,1,27,337918,7.07305241,5.53703213,2,0
pusht,1,27,337976,1.92863059,8.40890312,3,0
pusht,1,27,338255,2.04593205,7.23173046,1,1
pusht,1,27,338345,7.12312078,5.53619719,2,0
pusht,1,27,338347,7.03914022,5.53149080,2,0
pusht,1,27,338465,13.21927643,5.00708961,2,1
pusht,1,27,338642,6.55933189,5.46065426,3,1
pusht,1,27,338853,3.89489603,5.78630972,3,1
pusht,1,27,339213,6.73577929,5.64450788,3,1
pusht,1,27,339282,6.83053684,6.56226873,3,1
pusht,1,27,339763,13.18011475,5.09042931,2,1
pusht,1,27,339786,6.25063801,5.93374205,3,1
pusht,1,27,339789,6.22909021,6.14379787,3,1
pusht,1,27,340005,3.60972619,5.75336313,3,1
pusht,1,27,340027,13.23856544,4.96696568,2,1
pusht,1,27,340269,8.17514420,5.69736958,2,0
pusht,1,27,340477,13.15678215,5.20731544,2,1
pusht,1,27,340537,2.45927095,6.89770317,3,1
pusht,1,27,340799,6.20688581,5.48999023,3,1
pusht,1,27,340800,6.20687866,5.48607969,3,1
pusht,1,27,340920,13.04210758,5.35875416,2,1
pusht,1,27,341274,4.49532366,5.73815775,3,1
pusht,1,27,341390,4.39706516,5.69025469,3,1
pusht,1,27,341400,4.43175507,5.69373608,3,1
pusht,1,27,341602,13.23558331,4.97189903,2,1
pusht,1,27,341722,4.53201962,5.84459305,3,1
pusht,1,27,341759,13.21705341,5.01496458,2,1
pusht,1,27,341986,4.65212536,5.67894268,3,1
pusht,1,27,342027,13.24365425,4.98466730,2,1
pusht,1,27,342033,13.23480797,4.97928762,2,1
pusht,1,27,342075,7.28164816,5.59303713,3,1
pusht,1,27,342260,13.44811821,3.20395422,2,1
pusht,1,27,342298,13.11424541,4.25313330,2,1
pusht,1,27,342626,10.19566631,0.09849679,2,1
pusht,1,27,342721,6.51552677,10.90074635,3,1
pusht,1,27,342934,8.53069019,7.84431791,3,1
pusht,1,27,342997,6.10580254,13.03295135,3,1
pusht,1,27,343187,8.44683838,8.00704479,3,1
pusht,1,27,343267,4.96945047,13.85858822,3,1
pusht,1,27,343352,10.29648781,0.25335976,2,1
pusht,1,27,343419,8.69644165,7.49879122,3,1
pusht,1,27,343536,3.19891286,11.41783714,3,1
pusht,1,27,343641,8.61465836,7.09977245,2,1
pusht,1,27,343812,4.81547213,10.17000389,3,1
pusht,1,27,343901,8.66207314,7.45490885,2,1
pusht,1,27,343942,5.70377064,11.22175694,3,1
pusht,1,27,343953,6.49110460,10.87862015,3,1
pusht,1,27,344087,10.31137943,0.25072190,2,1
pusht,1,27,344151,8.69437122,7.49399233,2,1
pusht,1,27,344354,10.15476513,0.06648213,2,1
pusht,1,27,344359,10.13834572,0.04755536,2,1
pusht,1,27,344428,8.28739262,8.13664627,3,1
pusht,1,27,344496,5.01399279,13.83764839,3,1
pusht,1,27,344690,6.49866199,10.91163349,3,1
pusht,1,27,344710,5.96910381,12.85939693,3,1
pusht,1,27,345149,8.49623585,7.90708637,2,0
pusht,1,27,345427,6.43674231,10.90031815,3,1
pusht,1,27,345860,8.61571598,7.31319141,2,1
pusht,1,27,345889,8.51523781,7.95045280,2,0
pusht,1,27,346234,4.63148975,13.67911339,3,1
pusht,1,27,346356,8.60019493,7.37183571,2,1
