task,global_idx,umap_1,umap_2,nominal_cluster,stability_fraction,stability_count
tworoom,534635,13.94347000,8.58360386,3,1.00000000,9
tworoom,534655,11.38217545,3.63893008,3,1.00000000,9
tworoom,534674,0.82425690,3.15640187,2,1.00000000,9
tworoom,534825,4.47612715,-0.61558461,1,1.00000000,9
tworoom,534863,2.56118727,1.89609814,1,1.00000000,9
tworoom,534889,2.54532099,3.12757730,2,0.66666667,6
tworoom,534906,4.02903461,-2.81235218,1,1.00000000,9
tworoom,534911,2.63487554,-3.80855179,1,1.00000000,9
tworoom,535029,9.89623547,4.96474314,3,1.00000000,9
tworoom,535099,15.19933510,1.10279667,3,1.00000000,9
tworoom,535143,10.73765945,2.85855150,1,0.77777778,7
tworoom,535258,-1.49135160,12.40041161,2,1.00000000,9
tworoom,535405,-2.31573129,1.75964010,2,1.00000000,9
tworoom,535511,0.54966295,5.51277399,2,1.00000000,9
tworoom,535534,-2.99522495,0.03841322,1,1.00000000,9
tworoom,535577,7.27900791,6.32969189,3,1.00000000,9
tworoom,535586,13.80581379,3.32618213,3,1.00000000,9
tworoom,535623,-2.79087734,16.58538818,2,1.00000000,9
tworoom,535663,-2.13765144,11.07074547,2,1.00000000,9
tworoom,535710,-2.06441784,16.89813614,2,1.00000000,9
tworoom,535747,-2.79180217,8.57976341,2,1.00000000,9
tworoom,535775,-0.71690762,7.33936739,2,1.00000000,9
tworoom,535895,-4.95271540,4.22894144,2,1.00000000,9
tworoom,535898,-4.79341030,3.43636584,2,1.00000000,9
tworoom,535927,2.23744655,-0.58793247,1,1.00000000,9
tworoom,535941,7.71845198,-3.37767363,1,1.00000000,9
tworoom,536028,15.29872417,3.02566886,3,1.00000000,9
tworoom,536038,15.69418716,2.06293941,3,1.00000000,9
tworoom,536050,14.33386707,13.68240356,3,1.00000000,9
tworoom,536077,10.89914703,14.77184296,3,1.00000000,9
tworoom,536117,8.42786694,1.96145082,1,1.00000000,9
tworoom,536154,15.79391098,10.27092171,3,1.00000000,9
tworoom,536183,13.44869041,4.92117262,3,1.00000000,9
tworoom,536245,-4.26884031,-0.49399740,1,0.88888889,8
tworoom,536260,-0.45573041,-4.74364090,1,1.00000000,9
tworoom,536284,4.86096048,-4.18706417,1,1.00000000,9
tworoom,536309,2.02297187,-3.79359436,1,1.00000000,9
tworoom,536381,-3.38010144,16.26972961,2,1.00000000,9
tworoom,536455,-2.75462294,12.70304108,2,1.00000000,9
tworoom,536497,-4.55027437,12.63689804,2,1.00000000,9
tworoom,536500,-1.94557714,8.68070793,2,1.00000000,9
tworoom,536620,2.20377469,-0.58069956,1,1.00000000,9
tworoom,536634,-0.22467926,-0.50721753,1,1.00000000,9
tworoom,536770,-2.38745022,-0.59170312,1,1.00000000,9
tworoom,536809,10.63459778,6.15360117,3,1.00000000,9
tworoom,536826,11.59527683,7.27037954,3,1.00000000,9
tworoom,536830,10.60762596,10.53049469,3,1.00000000,9
tworoom,536836,14.29999065,8.73407841,3,1.00000000,9
tworoom,536870,1.63290727,3.71575904,2,1.00000000,9
tworoom,536920,11.41886520,-3.81619883,1,1.00000000,9
tworoom,536928,6.06201553,-0.49948713,1,1.00000000,9
tworoom,537039,7.16860962,-3.90897465,1,1.00000000,9
tworoom,537073,14.03633881,-1.41060627,1,1.00000000,9
tworoom,537098,-0.66051012,6.67435265,2,1.00000000,9
tworoom,537114,-2.15198541,3.41173029,2,1.00000000,9
tworoom,537126,-3.38786030,7.09486246,2,1.00000000,9
tworoom,537168,-5.09837437,12.94896889,2,1.00000000,9
tworoom,537171,-4.73092461,14.42064285,2,1.00000000,9
tworoom,537214,9.00588036,-5.27999926,1,1.00000000,9
tworoom,537298,15.44618988,12.32372379,3,1.00000000,9
tworoom,537318,10.78619862,-4.82196140,1,1.00000000,9
tworoom,537359,-3.25361729,8.90690708,2,1.00000000,9
tworoom,537436,-1.45044243,-2.12567449,1,1.00000000,9
tworoom,537485,-5.00445175,6.28229332,2,1.00000000,9
tworoom,537500,-4.97315311,3.54930687,2,1.00000000,9
tworoom,537544,2.75838447,-6.97944546,1,1.00000000,9
tworoom,537557,-0.05191042,-4.80134964,1,1.00000000,9
tworoom,537665,-0.61660939,12.12617302,2,1.00000000,9
tworoom,537680,13.76106262,12.16141605,3,1.00000000,9
tworoom,537763,5.45035172,-1.60189497,1,1.00000000,9
tworoom,537843,-3.35469294,0.50343627,2,0.66666667,6
tworoom,537856,0.24028909,-1.63076293,1,1.00000000,9
tworoom,537904,12.29506969,-3.56985664,1,1.00000000,9
tworoom,538035,6.77621984,-2.01521230,1,1.00000000,9
tworoom,538042,7.45241547,2.08500719,1,1.00000000,9
tworoom,538067,1.40542269,-3.70719957,1,1.00000000,9
tworoom,538087,0.99737024,3.07600880,2,1.00000000,9
tworoom,538248,-1.58711898,13.16435528,2,1.00000000,9
tworoom,538269,0.53534955,6.93542242,2,1.00000000,9
tworoom,538360,-1.52667475,13.94562721,2,1.00000000,9
tworoom,538375,-1.86593950,13.24762440,2,1.00000000,9
tworoom,538469,16.00648689,13.73677540,3,1.00000000,9
tworoom,538491,15.65170956,12.95826054,3,1.00000000,9
tworoom,538518,13.12354565,10.44282436,3,1.00000000,9
tworoom,538522,13.24235439,9.62667751,3,1.00000000,9
tworoom,538560,13.11034203,12.29264164,3,1.00000000,9
tworoom,538577,10.62188911,11.51390934,3,1.00000000,9
tworoom,538582,11.66335201,9.71180725,3,1.00000000,9
tworoom,538596,9.46862125,11.21715832,3,1.00000000,9
tworoom,538602,7.42653608,7.52909040,3,1.00000000,9
tworoom,538607,8.60357380,6.54362011,3,1.00000000,9
tworoom,538689,9.36169147,8.85746765,3,1.00000000,9
tworoom,538727,11.79760361,14.80977345,3,1.00000000,9
tworoom,538735,12.12488937,14.46379280,3,1.00000000,9
tworoom,538838,-0.72243905,5.04007244,2,1.00000000,9
tworoom,538854,16.11706543,11.77859211,3,1.00000000,9
tworoom,538952,-4.36643267,3.89550328,2,1.00000000,9
tworoom,539010,2.76168561,-7.37170649,1,1.00000000,9
tworoom,539012,13.11150169,-4.41456699,1,1.00000000,9
tworoom,539019,13.70742130,-2.87239456,1,1.00000000,9
tworoom,539122,8.22468185,12.73750591,3,1.00000000,9
tworoom,539170,14.81982803,13.52563858,3,1.00000000,9
tworoom,539189,16.00840569,11.66515255,3,1.00000000,9
tworoom,539208,14.28030872,12.16626549,3,1.00000000,9
tworoom,539220,11.20771599,11.59299564,3,1.00000000,9
tworoom,539241,-2.13411260,16.92714310,2,1.00000000,9
tworoom,539275,-3.82378483,16.40773010,2,1.00000000,9
tworoom,539276,-3.83087873,16.42181206,2,1.00000000,9
tworoom,539278,-3.82932854,15.42638874,2,1.00000000,9
tworoom,539283,-3.11286044,15.85469818,2,1.00000000,9
tworoom,539331,2.60154510,2.39558220,1,1.00000000,9
tworoom,539382,3.72776532,-6.50400782,1,1.00000000,9
tworoom,539409,1.69902599,-4.22402573,1,1.00000000,9
tworoom,539447,3.64582276,-3.55311608,1,1.00000000,9
tworoom,539481,10.55439663,14.45439529,3,1.00000000,9
tworoom,539511,5.96680641,-0.43260524,1,1.00000000,9
tworoom,539527,-0.19248857,7.11579323,2,1.00000000,9
tworoom,539712,1.83748424,-5.23042822,1,1.00000000,9
tworoom,539722,-0.35843143,-2.80700827,1,1.00000000,9
tworoom,539745,7.09871340,-2.36159110,1,1.00000000,9
tworoom,539890,12.55923653,1.10066235,1,0.88888889,8
tworoom,539897,11.09769058,0.83383203,1,1.00000000,9
tworoom,539908,10.45977974,-2.99948406,1,1.00000000,9
tworoom,539933,9.33580589,-3.47199631,1,1.00000000,9
tworoom,539990,16.07947350,9.87283611,3,1.00000000,9
tworoom,540193,9.25901413,12.72504425,3,1.00000000,9
tworoom,540207,9.92192364,10.62209702,3,1.00000000,9
tworoom,540214,10.71160507,10.12085629,3,1.00000000,9
tworoom,540424,-4.60784483,12.03651142,2,1.00000000,9
tworoom,540437,-5.35892439,12.94508266,2,1.00000000,9
tworoom,540449,-0.69453609,11.97393036,2,1.00000000,9
tworoom,540450,-0.54868776,12.39602852,2,1.00000000,9
tworoom,540454,-1.81374991,12.07875538,2,1.00000000,9
tworoom,540641,7.50350761,-2.52147198,1,1.00000000,9
tworoom,540702,-3.19285369,9.55148888,2,1.00000000,9
tworoom,540710,-3.17552114,7.46999168,2,1.00000000,9
tworoom,540724,2.97470784,-2.18807602,1,1.00000000,9
tworoom,540725,1.56544805,-3.09406257,1,1.00000000,9
tworoom,540782,14.88331318,0.58382237,1,1.00000000,9
tworoom,540803,10.10890293,-1.25972760,1,1.00000000,9
tworoom,540814,2.13504648,-7.00785637,1,1.00000000,9
tworoom,540843,-1.77863479,2.38722348,2,1.00000000,9
tworoom,540871,13.45244789,10.59941006,3,1.00000000,9
tworoom,540873,14.05403996,10.65981483,3,1.00000000,9
tworoom,540883,10.77575111,11.78991413,3,1.00000000,9
tworoom,540935,9.78528118,-3.45926046,1,1.00000000,9
tworoom,541053,-0.00657548,5.00152683,2,1.00000000,9
tworoom,541084,-3.36307430,5.93561888,2,1.00000000,9
tworoom,541091,-2.66569829,6.81150055,2,1.00000000,9
tworoom,541121,-1.18833721,-0.77020121,1,1.00000000,9
tworoom,541198,0.71023500,0.14571694,1,0.88888889,8
tworoom,541277,-2.02856159,-4.60456133,1,1.00000000,9
tworoom,541291,4.88414621,-1.69568455,1,1.00000000,9
tworoom,541300,1.89334834,-5.94550657,1,1.00000000,9
tworoom,541310,11.27236271,7.28897667,3,1.00000000,9
tworoom,541341,11.79031372,13.37526417,3,1.00000000,9
tworoom,541349,11.13887978,14.05317593,3,1.00000000,9
tworoom,541503,11.04700375,11.07410049,3,1.00000000,9
tworoom,541595,-2.38051319,8.91509247,2,1.00000000,9
tworoom,541617,9.29216290,-4.95121145,1,1.00000000,9
tworoom,541648,15.29935265,4.78996086,3,1.00000000,9
tworoom,541716,-1.90761960,-4.06336784,1,1.00000000,9
tworoom,541887,4.70712423,-0.69929707,1,1.00000000,9
tworoom,542062,9.69560432,9.13083172,3,1.00000000,9
tworoom,542154,-3.34221005,8.76349449,2,1.00000000,9
tworoom,542234,12.90391636,-2.76592636,1,1.00000000,9
tworoom,542258,8.72671032,-4.08848715,1,1.00000000,9
tworoom,542282,-5.15641356,4.54640913,2,1.00000000,9
tworoom,542321,-0.47876263,10.98178768,2,1.00000000,9
tworoom,542335,-2.23840690,7.97336388,2,1.00000000,9
tworoom,542366,2.56668687,2.08399820,1,1.00000000,9
tworoom,542395,13.67644882,-1.51477385,1,1.00000000,9
tworoom,542428,2.91290784,-7.39068651,1,1.00000000,9
tworoom,542483,3.61167455,-2.09290385,1,1.00000000,9
tworoom,542508,8.84595203,6.48811913,3,1.00000000,9
tworoom,542560,-2.07872653,11.86012173,2,1.00000000,9
tworoom,542562,-0.97903621,12.77150822,2,1.00000000,9
tworoom,542602,1.87175107,3.00562716,2,0.88888889,8
tworoom,542739,10.62207317,8.94776726,3,1.00000000,9
tworoom,542863,1.88871288,-2.17709684,1,1.00000000,9
tworoom,542889,10.00672913,13.61762810,3,1.00000000,9
tworoom,542894,9.28811359,13.52144146,3,1.00000000,9
tworoom,543009,-4.42811203,0.44791144,1,0.22222222,2
tworoom,543157,-5.24883747,3.79832268,2,1.00000000,9
tworoom,543194,-0.65156025,-2.59626031,1,1.00000000,9
tworoom,543230,13.16799259,11.13692093,3,1.00000000,9
tworoom,543284,3.61585951,-3.82815504,1,1.00000000,9
tworoom,543352,14.17042923,1.33574855,3,0.66666667,6
tworoom,543499,7.65197849,8.80458832,3,1.00000000,9
tworoom,543514,7.22111750,5.13216782,3,1.00000000,9
tworoom,543524,6.90971994,-1.10711324,1,1.00000000,9
tworoom,543584,13.13130760,13.49250221,3,1.00000000,9
tworoom,543808,13.62953758,0.66730595,1,1.00000000,9
tworoom,543848,-1.48340034,12.21854496,2,1.00000000,9
tworoom,543870,-1.13306355,9.31674671,2,1.00000000,9
tworoom,543902,5.77753305,-2.29721427,1,1.00000000,9
tworoom,544022,-4.53340006,5.19778490,2,1.00000000,9
tworoom,544105,6.77774906,-5.33227539,1,1.00000000,9
tworoom,544228,15.78504181,1.57664847,3,1.00000000,9
tworoom,544259,14.27838230,5.16767168,3,1.00000000,9
tworoom,544266,14.11618805,3.67877650,3,1.00000000,9
tworoom,544274,13.78720474,2.57684493,3,1.00000000,9
tworoom,544316,-2.08885980,8.65500450,2,1.00000000,9
tworoom,544353,9.62487411,11.42939377,3,1.00000000,9
tworoom,544393,8.87568569,3.61443353,3,1.00000000,9
tworoom,544448,-2.22892690,13.58683777,2,1.00000000,9
tworoom,544453,-2.29346776,13.42177391,2,1.00000000,9
tworoom,544492,-2.92431307,9.38498402,2,1.00000000,9
tworoom,544590,11.16633415,-0.78099221,1,1.00000000,9
tworoom,544592,11.35236835,-1.70987368,1,1.00000000,9
tworoom,544620,15.33942699,13.15327549,3,1.00000000,9
tworoom,544697,5.91560173,-3.55045938,1,1.00000000,9
tworoom,544805,10.54562855,12.77997017,3,1.00000000,9
tworoom,545085,15.61094379,12.81676769,3,1.00000000,9
tworoom,545110,9.56093407,9.61362934,3,1.00000000,9
tworoom,545170,12.53731155,12.99288750,3,1.00000000,9
tworoom,545188,8.60227013,6.85954666,3,1.00000000,9
tworoom,545229,13.63502216,0.22542004,1,1.00000000,9
tworoom,545282,-4.44389439,15.66160107,2,1.00000000,9
tworoom,545332,10.62761402,-3.13422608,1,1.00000000,9
tworoom,545441,-3.75655699,13.56551170,2,1.00000000,9
tworoom,545447,-5.55187321,11.87593174,2,1.00000000,9
tworoom,545596,13.57757854,1.51412690,1,0.55555556,5
tworoom,545792,11.86778927,4.23716879,3,1.00000000,9
tworoom,545834,-5.15470839,5.19698620,2,1.00000000,9
tworoom,545863,-3.74816179,4.31507730,2,1.00000000,9
tworoom,545883,1.38346517,-6.55445242,1,1.00000000,9
tworoom,545898,12.70547199,2.80820632,3,1.00000000,9
tworoom,545917,-0.39121094,15.19905090,2,1.00000000,9
tworoom,545922,-0.41980860,15.26775646,2,1.00000000,9
tworoom,545993,2.06549239,0.11857317,1,1.00000000,9
tworoom,546042,7.78298855,-1.91758037,1,1.00000000,9
tworoom,546051,7.96959543,-3.46631455,1,1.00000000,9
tworoom,546082,4.85315561,-4.11857700,1,1.00000000,9
tworoom,546128,-4.99922705,4.94179726,2,1.00000000,9
tworoom,546150,-2.38602877,3.88944817,2,1.00000000,9
tworoom,546191,-0.33649468,12.46371746,2,1.00000000,9
tworoom,546234,0.63634515,-0.26921859,1,1.00000000,9
tworoom,546247,0.79269511,-3.21859741,1,1.00000000,9
tworoom,546280,8.77668095,1.72318459,1,1.00000000,9
tworoom,546399,0.14882800,5.08199072,2,1.00000000,9
tworoom,546403,-1.34867311,7.85291719,2,1.00000000,9
tworoom,546478,2.74862242,-7.39059448,1,1.00000000,9
tworoom,546513,-0.00506735,-6.29203033,1,1.00000000,9
tworoom,546587,1.21581614,-3.04120088,1,1.00000000,9
tworoom,546596,1.24474728,-2.25608921,1,1.00000000,9
tworoom,546603,5.74352217,-5.11163378,1,1.00000000,9
tworoom,546688,8.03961468,-2.70289898,1,1.00000000,9
tworoom,546821,8.71608162,-1.75749612,1,1.00000000,9
tworoom,546908,4.41630745,-0.57023937,1,1.00000000,9
tworoom,546936,9.63441277,11.31084251,3,1.00000000,9
tworoom,547025,-1.98083758,-5.34602451,1,1.00000000,9
tworoom,547052,-3.89490461,10.60286808,2,1.00000000,9
tworoom,547100,1.83674610,-5.22067881,1,1.00000000,9
tworoom,547164,-2.53034520,0.02706228,1,0.66666667,6
tworoom,547214,15.09549999,2.13409853,3,1.00000000,9
tworoom,547279,-2.22816300,14.37946987,2,1.00000000,9
tworoom,547306,-1.65608704,16.31498146,2,1.00000000,9
tworoom,547307,-1.22675741,16.09106255,2,1.00000000,9
tworoom,547350,11.57420540,3.32092977,3,1.00000000,9
tworoom,547371,14.83969975,7.07711887,3,1.00000000,9
tworoom,547483,12.22395897,15.12407589,3,1.00000000,9
tworoom,547484,12.87633419,14.88086224,3,1.00000000,9
tworoom,547607,12.44223976,-0.59502411,1,1.00000000,9
tworoom,547691,-3.32191086,10.48644924,2,1.00000000,9
tworoom,547775,11.51035976,5.58978701,3,1.00000000,9
tworoom,547835,-3.97229815,4.08083773,2,1.00000000,9
tworoom,547844,9.89473057,12.35846043,3,1.00000000,9
tworoom,547865,10.00630188,-2.61994648,1,1.00000000,9
tworoom,547918,-0.29320282,13.54790688,2,1.00000000,9
tworoom,547923,-1.91148829,13.24284744,2,1.00000000,9
tworoom,548006,9.66311836,-3.46019006,1,1.00000000,9
tworoom,548091,-3.24259830,4.38636112,2,1.00000000,9
tworoom,548142,14.96795082,13.64511108,3,1.00000000,9
tworoom,548214,12.25255966,-4.70356750,1,1.00000000,9
tworoom,548256,0.63748413,-3.96247983,1,1.00000000,9
tworoom,548279,11.38875198,5.59794044,3,1.00000000,9
tworoom,548280,11.09191036,4.78827763,3,1.00000000,9
tworoom,548368,2.23448062,-6.72841597,1,1.00000000,9
tworoom,548459,-3.31500745,-0.48551604,1,1.00000000,9
tworoom,548625,8.65918827,9.22208023,3,1.00000000,9
tworoom,548634,9.20888329,11.25001526,3,1.00000000,9
tworoom,548682,15.96186638,9.77532101,3,1.00000000,9
tworoom,548782,2.61393023,-6.18781567,1,1.00000000,9
tworoom,548923,-0.36228582,14.28108120,2,1.00000000,9
tworoom,548957,13.98215580,1.22352374,1,0.66666667,6
tworoom,548982,5.83929062,-3.40948987,1,1.00000000,9
tworoom,548993,5.49741125,-4.44297791,1,1.00000000,9
tworoom,549034,-4.59196997,6.16376877,2,1.00000000,9
tworoom,549046,-4.54542017,4.34096670,2,1.00000000,9
tworoom,549133,5.22455835,-3.62975574,1,1.00000000,9
tworoom,549188,-1.71708596,15.56687546,2,1.00000000,9
tworoom,549207,9.08641815,12.65605259,3,1.00000000,9
tworoom,549256,-3.16265035,2.81372786,2,1.00000000,9
tworoom,549291,-3.62022352,11.11816788,2,1.00000000,9
tworoom,549299,-3.96851158,6.79799080,2,1.00000000,9
tworoom,549307,-3.69118571,2.98861217,2,1.00000000,9
tworoom,549395,-1.38605309,-1.64863050,1,1.00000000,9
tworoom,549443,16.12731361,10.57637119,3,1.00000000,9
tworoom,549481,10.88397980,6.73884249,3,1.00000000,9
tworoom,549497,11.57075977,5.06470919,3,1.00000000,9
tworoom,549535,15.72570419,12.69484901,3,1.00000000,9
tworoom,549572,11.31814194,8.08870316,3,1.00000000,9
tworoom,549605,4.23145628,-3.13286018,1,1.00000000,9
tworoom,549617,1.04529941,3.07013845,2,1.00000000,9
tworoom,549641,-3.77644467,-1.04341006,1,1.00000000,9
tworoom,549713,12.30054379,15.11213017,3,1.00000000,9
tworoom,549718,10.89949417,15.85810471,3,1.00000000,9
tworoom,549730,10.85713196,15.85469055,3,1.00000000,9
tworoom,549777,8.00728512,11.40779114,3,1.00000000,9
tworoom,549812,13.78852844,14.01505566,3,1.00000000,9
tworoom,549875,12.66899967,1.27552927,1,0.88888889,8
tworoom,549917,-0.49965402,-3.31491756,1,1.00000000,9
tworoom,549968,11.67790699,7.56409550,3,1.00000000,9
tworoom,549978,11.28658962,12.18985081,3,1.00000000,9
tworoom,550066,-4.55781078,1.31505561,2,1.00000000,9
tworoom,550076,-5.36586142,1.82668614,2,1.00000000,9
tworoom,550131,10.85388851,6.69962645,3,1.00000000,9
tworoom,550183,3.09423971,0.41048703,1,1.00000000,9
tworoom,550234,13.12408924,-4.41902971,1,1.00000000,9
tworoom,550237,12.47206020,-3.81254077,1,1.00000000,9
tworoom,550258,8.75077534,-4.44353151,1,1.00000000,9
tworoom,550330,9.03682423,1.44847667,1,1.00000000,9
tworoom,550395,-0.43294877,4.80882359,2,1.00000000,9
tworoom,550462,16.09198189,12.88468647,3,1.00000000,9
tworoom,550525,2.64300966,-3.15536618,1,1.00000000,9
tworoom,550619,12.06181526,4.17246008,3,1.00000000,9
tworoom,550643,7.36123133,-5.56514549,1,1.00000000,9
tworoom,550718,10.94379044,12.98000908,3,1.00000000,9
tworoom,550726,13.43636227,11.56927395,3,1.00000000,9
tworoom,550816,-1.81656885,8.69824791,2,1.00000000,9
tworoom,550877,3.36129785,-1.85096455,1,1.00000000,9
tworoom,550935,15.25998783,0.88990730,1,0.66666667,6
tworoom,550987,-0.64715892,14.73501301,2,1.00000000,9
tworoom,550994,-0.71104461,14.63975811,2,1.00000000,9
tworoom,551158,15.10420418,3.74045038,3,1.00000000,9
tworoom,551188,14.78939915,12.23510361,3,1.00000000,9
tworoom,551217,10.45582008,9.87251282,3,1.00000000,9
tworoom,551245,2.55889368,-4.44085455,1,1.00000000,9
tworoom,551294,12.15063953,13.98410225,3,1.00000000,9
tworoom,551297,11.44932461,13.98775673,3,1.00000000,9
tworoom,551339,7.85710669,-1.20818949,1,1.00000000,9
tworoom,551378,-5.10149288,3.01143646,2,1.00000000,9
tworoom,551458,-4.67412376,0.07585379,1,0.66666667,6
tworoom,551470,-2.12058353,-4.07265186,1,1.00000000,9
tworoom,551472,-2.01763511,-4.31640673,1,1.00000000,9
tworoom,551511,11.91845608,5.57894182,3,1.00000000,9
tworoom,551622,10.89017010,-4.93099594,1,1.00000000,9
tworoom,551671,12.18262863,-4.66707516,1,1.00000000,9
tworoom,551749,0.07332258,6.51170778,2,1.00000000,9
tworoom,551780,-4.12211132,9.64190102,2,1.00000000,9
tworoom,551825,0.98964155,-0.76312792,1,1.00000000,9
tworoom,551828,1.98759246,-2.99114966,1,1.00000000,9
tworoom,551882,15.54915047,12.92475224,3,1.00000000,9
tworoom,551885,14.42451668,13.18036842,3,1.00000000,9
tworoom,551940,8.14891624,12.49332428,3,1.00000000,9
tworoom,551949,9.49832153,11.65634537,3,1.00000000,9
tworoom,551957,-0.71583766,14.91333866,2,1.00000000,9
tworoom,551984,-5.20727396,10.01776791,2,1.00000000,9
tworoom,552012,1.98600996,-5.19787407,1,1.00000000,9
tworoom,552017,2.25555968,-6.16934490,1,1.00000000,9
tworoom,552062,-3.89465308,10.68259335,2,1.00000000,9
tworoom,552102,8.13603592,-3.00323987,1,1.00000000,9
tworoom,552119,8.25755119,5.80628204,3,1.00000000,9
tworoom,552134,9.12817383,7.31808949,3,1.00000000,9
tworoom,552143,11.23868752,13.08460999,3,1.00000000,9
tworoom,552168,14.34148788,1.31038773,3,0.66666667,6
tworoom,552208,6.99339104,-4.70592260,1,1.00000000,9
tworoom,552221,7.94475126,3.52391887,3,1.00000000,9
tworoom,552225,7.20929670,5.84415865,3,1.00000000,9
tworoom,552236,6.47981644,-1.27904761,1,1.00000000,9
tworoom,552256,-3.08684421,16.16205788,2,1.00000000,9
tworoom,552262,-3.81448936,15.72444630,2,1.00000000,9
tworoom,552290,-0.58043820,6.61825085,2,1.00000000,9
tworoom,552356,2.33715367,3.76882219,2,1.00000000,9
tworoom,552377,11.10205841,6.87969255,3,1.00000000,9
tworoom,552379,12.59255123,5.12066555,3,1.00000000,9
tworoom,552682,8.65219879,-3.86486411,1,1.00000000,9
tworoom,552779,-4.17088890,13.98856163,2,1.00000000,9
tworoom,552800,-2.81580091,17.03225327,2,1.00000000,9
tworoom,552823,-4.06408358,14.91541672,2,1.00000000,9
tworoom,552855,3.26409054,0.09733311,1,1.00000000,9
tworoom,552893,8.87268639,-3.69667315,1,1.00000000,9
tworoom,552900,-1.23055148,13.81878471,2,1.00000000,9
tworoom,552927,-3.38062477,8.68420696,2,1.00000000,9
tworoom,553007,8.05274868,0.67101085,1,1.00000000,9
tworoom,553008,6.79281282,0.16929750,1,1.00000000,9
tworoom,553015,8.36104965,4.93472195,3,1.00000000,9
tworoom,553036,1.10184491,-3.10538864,1,1.00000000,9
tworoom,553064,-0.90472203,9.76597214,2,1.00000000,9
tworoom,553328,2.18649244,4.30134392,2,1.00000000,9
tworoom,553341,3.08309674,0.44861907,1,1.00000000,9
tworoom,553355,11.36418915,3.26826143,3,1.00000000,9
tworoom,553497,-4.97986174,5.65046453,2,1.00000000,9
tworoom,553504,-4.89188480,5.30748940,2,1.00000000,9
tworoom,553530,-4.48705578,1.36727464,2,1.00000000,9
tworoom,553588,15.59855175,4.95765066,3,1.00000000,9
tworoom,553597,15.56722832,6.12459755,3,1.00000000,9
tworoom,553628,7.94231367,-3.23759627,1,1.00000000,9
tworoom,553632,5.54578209,-3.81333137,1,1.00000000,9
tworoom,553680,-1.57203305,7.42038441,2,1.00000000,9
tworoom,553697,-0.97302270,15.35107327,2,1.00000000,9
tworoom,553951,8.17211246,4.36118412,3,1.00000000,9
tworoom,553991,16.13487625,10.52167320,3,1.00000000,9
tworoom,554006,15.55017281,5.60871649,3,1.00000000,9
tworoom,554144,2.64863324,2.49558640,1,1.00000000,9
tworoom,554156,1.85114765,-3.13353562,1,1.00000000,9
tworoom,554158,2.33156681,-0.89345759,1,1.00000000,9
tworoom,554186,11.21501637,0.03587727,1,1.00000000,9
tworoom,554347,5.77872705,-2.12131190,1,1.00000000,9
tworoom,554379,7.59798288,4.19865656,3,1.00000000,9
tworoom,554410,-0.10267435,5.59082365,2,1.00000000,9
tworoom,554457,-2.16400599,11.75305748,2,1.00000000,9
tworoom,554474,-4.89529324,5.72420359,2,1.00000000,9
tworoom,554489,-4.91741657,3.51154470,2,1.00000000,9
tworoom,554532,1.29308724,3.72642994,2,1.00000000,9
tworoom,554646,-1.47043407,8.63295269,2,1.00000000,9
tworoom,554753,3.57316756,-5.78786421,1,1.00000000,9
tworoom,554824,-0.07638177,4.38382578,2,1.00000000,9
tworoom,554888,15.91408348,12.88761711,3,1.00000000,9
tworoom,554942,3.78708434,-6.73579597,1,1.00000000,9
tworoom,554959,3.80053806,-6.74754238,1,1.00000000,9
tworoom,555001,0.52194971,6.38980150,2,1.00000000,9
tworoom,555010,-0.82915425,9.79065704,2,1.00000000,9
tworoom,555079,15.65486526,2.60727119,3,1.00000000,9
tworoom,555084,15.65086460,2.48446345,3,1.00000000,9
tworoom,555092,14.47509575,2.49087858,3,1.00000000,9
tworoom,555108,8.64219284,1.20817912,1,1.00000000,9
tworoom,555129,2.04737306,-2.42389655,1,1.00000000,9
tworoom,555184,-0.94646901,7.05779457,2,1.00000000,9
tworoom,555209,7.56093502,8.25160694,3,1.00000000,9
tworoom,555251,12.52905369,11.54267597,3,1.00000000,9
tworoom,555307,-4.14841127,0.85729140,2,1.00000000,9
tworoom,555310,-4.69894028,2.32994294,2,1.00000000,9
tworoom,555460,13.87984085,5.11733627,3,1.00000000,9
tworoom,555463,14.63980007,5.78725338,3,1.00000000,9
tworoom,555468,15.13153362,6.53217888,3,1.00000000,9
tworoom,555484,15.51944256,6.95519352,3,1.00000000,9
tworoom,555490,15.50790215,8.59384155,3,1.00000000,9
tworoom,555494,15.71333027,7.56255484,3,1.00000000,9
tworoom,555537,12.80947876,6.01481533,3,1.00000000,9
tworoom,555717,-1.88592219,15.94081306,2,1.00000000,9
tworoom,555942,-3.50472975,16.41680908,2,1.00000000,9
tworoom,555947,-3.73383355,15.67782593,2,1.00000000,9
tworoom,556002,12.20424557,-2.02170253,1,1.00000000,9
tworoom,556032,15.85785294,10.23737717,3,1.00000000,9
tworoom,556155,1.21642232,-6.31520557,1,1.00000000,9
tworoom,556157,-0.35147509,-4.70537138,1,1.00000000,9
tworoom,556226,9.63345528,6.84311342,3,1.00000000,9
tworoom,556228,7.44298029,6.90821266,3,1.00000000,9
tworoom,556311,1.00434887,-4.37511778,1,1.00000000,9
tworoom,556342,-1.21061337,14.23590660,2,1.00000000,9
tworoom,556446,15.26862049,14.24395943,3,1.00000000,9
tworoom,556453,13.78522015,14.63913727,3,1.00000000,9
tworoom,556479,11.26884747,15.08873081,3,1.00000000,9
tworoom,556512,13.21648693,11.57554340,3,1.00000000,9
